desired_scenario,given,category,height_op,height_value,contacts_op,contacts_value,friction_op,friction_value,top1_candidate_name,top1_is_reference,is_exact_tie_at_top,margin_signed
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F01,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 0.100,Combined,>=,50.0,<,1.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F02,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 0.300,Combined,>=,50.0,<,1.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.08333333333333337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F03,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 0.315,Combined,>=,50.0,<,1.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.08750000000000013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F04,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 0.330,Combined,>=,50.0,<,1.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.09166666666666667
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F05,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 0.400,Combined,>=,50.0,<,1.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.11111111111111105
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F06,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 0.500,Combined,>=,50.0,<,1.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.0888888888888889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F07,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction <= 1.000,Combined,>=,50.0,<,1.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.04444444444444451
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F08,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction >= 0.315,Combined,>=,50.0,<,1.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.004722222222222294
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F09,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction >= 0.500,Combined,>=,50.0,<,1.0,>=,0.5,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C01_F10,object_lift_height_cm >= 50 AND finger_contacts < 1 AND lateral_friction >= 1.000,Combined,>=,50.0,<,1.0,>=,1.0,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F01,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 0.100,Combined,>=,50.0,<,2.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.07567049808429127
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F02,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 0.300,Combined,>=,50.0,<,2.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13122605363984674
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F03,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 0.315,Combined,>=,50.0,<,2.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.13539272030651328
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F04,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 0.330,Combined,>=,50.0,<,2.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.13955938697318004
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F05,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 0.400,Combined,>=,50.0,<,2.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.15900383141762442
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F06,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 0.500,Combined,>=,50.0,<,2.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.13678160919540228
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F07,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction <= 1.000,Combined,>=,50.0,<,2.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09233716475095788
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F08,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction >= 0.315,Combined,>=,50.0,<,2.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.052614942528735664
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F09,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction >= 0.500,Combined,>=,50.0,<,2.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.04789272030651326
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C02_F10,object_lift_height_cm >= 50 AND finger_contacts < 2 AND lateral_friction >= 1.000,Combined,>=,50.0,<,2.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.04789272030651326
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F01,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 0.100,Combined,>=,50.0,<,3.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.08333333333333337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F02,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 0.300,Combined,>=,50.0,<,3.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13888888888888906
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F03,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 0.315,Combined,>=,50.0,<,3.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1430555555555556
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F04,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 0.330,Combined,>=,50.0,<,3.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.14722222222222214
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F05,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 0.400,Combined,>=,50.0,<,3.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16666666666666674
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F06,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 0.500,Combined,>=,50.0,<,3.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.1444444444444446
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F07,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction <= 1.000,Combined,>=,50.0,<,3.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09999999999999998
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F08,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction >= 0.315,Combined,>=,50.0,<,3.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.06027777777777776
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F09,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction >= 0.500,Combined,>=,50.0,<,3.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.05555555555555569
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C03_F10,object_lift_height_cm >= 50 AND finger_contacts < 3 AND lateral_friction >= 1.000,Combined,>=,50.0,<,3.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.05555555555555569
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F01,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 0.100,Combined,>=,50.0,<,4.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0648144444444444
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F02,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 0.300,Combined,>=,50.0,<,4.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.12037000000000009
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F03,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 0.315,Combined,>=,50.0,<,4.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.12453666666666674
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F04,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 0.330,Combined,>=,50.0,<,4.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1287033333333334
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F05,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 0.400,Combined,>=,50.0,<,4.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.14814777777777777
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F06,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 0.500,Combined,>=,50.0,<,4.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.12592555555555562
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F07,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction <= 1.000,Combined,>=,50.0,<,4.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.08148111111111112
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F08,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction >= 0.315,Combined,>=,50.0,<,4.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.0417588888888889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F09,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction >= 0.500,Combined,>=,50.0,<,4.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.03703666666666672
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C04_F10,object_lift_height_cm >= 50 AND finger_contacts < 4 AND lateral_friction >= 1.000,Combined,>=,50.0,<,4.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.03703666666666672
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F01,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 0.100,Combined,>=,50.0,<,5.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.05555555555555569
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F02,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 0.300,Combined,>=,50.0,<,5.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.11111111111111105
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F03,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 0.315,Combined,>=,50.0,<,5.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.11527777777777781
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F04,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 0.330,Combined,>=,50.0,<,5.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.11944444444444446
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F05,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 0.400,Combined,>=,50.0,<,5.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.13888888888888906
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F06,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 0.500,Combined,>=,50.0,<,5.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.1166666666666667
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F07,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction <= 1.000,Combined,>=,50.0,<,5.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.0722222222222223
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F08,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction >= 0.315,Combined,>=,50.0,<,5.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.032500000000000084
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F09,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction >= 0.500,Combined,>=,50.0,<,5.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C05_F10,object_lift_height_cm >= 50 AND finger_contacts < 5 AND lateral_friction >= 1.000,Combined,>=,50.0,<,5.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F01,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 0.100,Combined,>=,50.0,>=,1.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F02,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 0.300,Combined,>=,50.0,>=,1.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.08333333333333337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F03,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 0.315,Combined,>=,50.0,>=,1.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.08750000000000013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F04,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 0.330,Combined,>=,50.0,>=,1.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.09166666666666667
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F05,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 0.400,Combined,>=,50.0,>=,1.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.11111111111111105
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F06,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 0.500,Combined,>=,50.0,>=,1.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.0888888888888889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F07,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction <= 1.000,Combined,>=,50.0,>=,1.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.04444444444444451
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F08,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction >= 0.315,Combined,>=,50.0,>=,1.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.004722222222222294
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F09,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction >= 0.500,Combined,>=,50.0,>=,1.0,>=,0.5,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C06_F10,object_lift_height_cm >= 50 AND finger_contacts >= 1 AND lateral_friction >= 1.000,Combined,>=,50.0,>=,1.0,>=,1.0,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F01,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 0.100,Combined,>=,50.0,>=,2.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F02,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 0.300,Combined,>=,50.0,>=,2.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.08333333333333337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F03,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 0.315,Combined,>=,50.0,>=,2.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.08750000000000013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F04,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 0.330,Combined,>=,50.0,>=,2.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.09166666666666667
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F05,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 0.400,Combined,>=,50.0,>=,2.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.11111111111111105
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F06,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 0.500,Combined,>=,50.0,>=,2.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.0888888888888889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F07,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction <= 1.000,Combined,>=,50.0,>=,2.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.04444444444444451
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F08,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction >= 0.315,Combined,>=,50.0,>=,2.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.004722222222222294
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F09,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction >= 0.500,Combined,>=,50.0,>=,2.0,>=,0.5,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C07_F10,object_lift_height_cm >= 50 AND finger_contacts >= 2 AND lateral_friction >= 1.000,Combined,>=,50.0,>=,2.0,>=,1.0,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F01,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 0.100,Combined,>=,50.0,>=,3.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F02,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 0.300,Combined,>=,50.0,>=,3.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.08333333333333337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F03,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 0.315,Combined,>=,50.0,>=,3.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.08750000000000013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F04,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 0.330,Combined,>=,50.0,>=,3.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.09166666666666667
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F05,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 0.400,Combined,>=,50.0,>=,3.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.11111111111111105
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F06,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 0.500,Combined,>=,50.0,>=,3.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.0888888888888889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F07,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction <= 1.000,Combined,>=,50.0,>=,3.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.04444444444444451
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F08,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction >= 0.315,Combined,>=,50.0,>=,3.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.004722222222222294
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F09,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction >= 0.500,Combined,>=,50.0,>=,3.0,>=,0.5,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C08_F10,object_lift_height_cm >= 50 AND finger_contacts >= 3 AND lateral_friction >= 1.000,Combined,>=,50.0,>=,3.0,>=,1.0,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F01,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 0.100,Combined,>=,50.0,>=,4.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.02777777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F02,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 0.300,Combined,>=,50.0,>=,4.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.08333333333333337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F03,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 0.315,Combined,>=,50.0,>=,4.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.08750000000000013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F04,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 0.330,Combined,>=,50.0,>=,4.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.09166666666666667
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F05,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 0.400,Combined,>=,50.0,>=,4.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.11111111111111105
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F06,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 0.500,Combined,>=,50.0,>=,4.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.0888888888888889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F07,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction <= 1.000,Combined,>=,50.0,>=,4.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.04444444444444451
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F08,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction >= 0.315,Combined,>=,50.0,>=,4.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.004722222222222294
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F09,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction >= 0.500,Combined,>=,50.0,>=,4.0,>=,0.5,Lift Slip — Low Friction Surface,True,True,0.0
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H09_C09_F10,object_lift_height_cm >= 50 AND finger_contacts >= 4 AND lateral_friction >= 1.000,Combined,>=,50.0,>=,4.0,>=,1.0,Lift Slip — Low Friction Surface,True,True,0.0
